	Tumor_C3L-00977	Tumor_C3L-00987	Tumor_C3L-00994	Tumor_C3L-00995	Tumor_C3L-00997	Tumor_C3L-00999	Tumor_C3L-01138	Tumor_C3L-01237	Tumor_C3L-02617	Tumor_C3L-02621	Tumor_C3L-02651	Tumor_C3L-03378	Tumor_C3L-04025	Tumor_C3L-04354	Tumor_C3L-04791	Tumor_C3L-04844	Tumor_C3L-04849	Tumor_C3N-00204	Tumor_C3N-00295	Tumor_C3N-00297	Tumor_C3N-00299	Tumor_C3N-00306	Tumor_C3N-00307	Tumor_C3N-00498	Tumor_C3N-00519	Tumor_C3N-00822	Tumor_C3N-00825	Tumor_C3N-00828	Tumor_C3N-00829	Tumor_C3N-00846	Tumor_C3N-00857	Tumor_C3N-00871	Tumor_C3N-01337	Tumor_C3N-01338	Tumor_C3N-01339	Tumor_C3N-01340	Tumor_C3N-01620	Tumor_C3N-01645	Tumor_C3N-01752	Tumor_C3N-01754	Tumor_C3N-01755	Tumor_C3N-01756	Tumor_C3N-01757	Tumor_C3N-01758	Tumor_C3N-01858	Tumor_C3N-01859	Tumor_C3N-01943	Tumor_C3N-01944	Tumor_C3N-01945	Tumor_C3N-01946	Tumor_C3N-01947	Tumor_C3N-01948	Tumor_C3N-02275	Tumor_C3N-02279	Tumor_C3N-02333	Tumor_C3N-02693	Tumor_C3N-02694	Tumor_C3N-02695	Tumor_C3N-02700	Tumor_C3N-02713	Tumor_C3N-02714	Tumor_C3N-02716	Tumor_C3N-02727	Tumor_C3N-02730	Tumor_C3N-02925	Tumor_C3N-03008	Tumor_C3N-03009	Tumor_C3N-03011	Tumor_C3N-03012	Tumor_C3N-03013	Tumor_C3N-03015	Tumor_C3N-03027	Tumor_C3N-03028	Tumor_C3N-03042	Tumor_C3N-03045	Tumor_C3N-03226	Tumor_C3N-03433	Tumor_C3N-03456	Tumor_C3N-03457	Tumor_C3N-03458	Tumor_C3N-03487	Tumor_C3N-03488	Tumor_C3N-03490	Tumor_C3N-03612	Tumor_C3N-03619	Tumor_C3N-03620	Tumor_C3N-03664	Tumor_C3N-03781	Tumor_C3N-03782	Tumor_C3N-03783	Tumor_C3N-03785	Tumor_C3N-03837	Tumor_C3N-03841	Tumor_C3N-03849	Tumor_C3N-03876	Tumor_C3N-03878	Tumor_C3N-03888	Tumor_C3N-03889	Tumor_C3N-03928	Tumor_C3N-03933	Tumor_C3N-04152	Tumor_C3N-04273	Tumor_C3N-04275	Tumor_C3N-04276	Tumor_C3N-04277	Tumor_C3N-04278	Tumor_C3N-04279	Tumor_C3N-04280	Tumor_C3N-04611
NOBOX	0.864097921494795	0.796009918423376	0.632738989601792	-0.0197247603763199	1.85806765829545	0.489882047960222	1.20841023221474	1.44077017785291	3.53769816865464	1.21536014830214	0.489633938437817	1.63783805445336	0.198008744380485	1.48000364620675	0.70609864689421	1.54459033787839	1.08823515554359	2.13778091175502	1.56204665759773	1.26259860203292	1.34973563484068	0.923434151873057	1.00427332205171	1.13879440607573	2.06111851171185	1.19831942443533	0.605341855244401	6.57793262626195	1.33574527551231	0.0206159463167366	0.826450768592661	1.04639463904873	2.16789535272868	1.28555067243755	6.39601274645411	0.988007582749186	0.893800024583645	1.79847597240173	1.42754991260996	1.65571355061101	0.964487339072799	1.08940600902544	1.89650645531049	0.534155893714725	1.75993279534466	0.925400239278487	1.52922703964536	0.767711697227747	2.3145808683494	0.836690038825041	0.607871702425892	0.396599482555447	1.3485732599508	1.02687171779474	0.492029562321957	0.742757114591214	0.386840220407917	1.5313005145207	1.41685421627237	5.82318203725191	0.628745706992266	0.170939883224589	0.234030703730978	0.540262757637313	0.827358511751936	0.801239879902678	1.59147572622109	0.800176603551143	1.83491806066363	0.347830890346791	4.28143127340673	6.29822549684809	1.02784709969813	1.2232996216135	5.61768762760159	0.278173862310305	0.888810277583158	1.18762190067232	0.186247986522321	1.95280870188382	0.870178465764902	0.881272032377964	0.423161830579537	-0.209516220078567	1.90557815523533	0.162871950930398	1.88691425621789	1.03309988997759	2.19594967566548	1.25682076132069	0.747975137066266	1.35797783504093	0.488693798034439	2.94756281111317	1.55753014561269	1.43305454309076	1.48669949611011	1.54381134133027	0.693637851848765	0.942790893098324	1.54007148331342	5.08102159521766	1.02724659354027	0.0227123990000294	0.525940362851985	0.877091978567437	2.05194610614438	1.18863907479678	2.17033629338168
NOTO	0.193832217770085	0.595640419508741	0.424807792277414	0.799865508398359	0.578010220527681	0.435948320971134	0.720070015175771	0.64442244016248	0.24184260496483	0.662241564853436	0.417723221997816	0.498800595633156	1.0928385303238	0.394210891149268	0.566347217503091	0.65539322430139	0.231273902996909	0.447333656515879	0.530524623651209	0.574913509925648	0.272569683510735	0.326115484667278	0.584306510625269	2.04834783539686	0.439591508865615	0.256716946641425	0.339329965449966	0.117995732949965	0.400618531653425	0.652380416040946	0.418782774461824	0.189564087460608	0.331111599653215	0.344732758933884	-0.279609065195194	0.357949338051442	0.757126501718145	0.236962859148994	0.538466602414256	0.353252935067534	0.570119609859958	0.665156920650527	0.654381978949269	0.419317273488941	0.700887202746961	0.513728629305825	0.260064395582306	0.409209476536651	0.454617092140943	0.621063081293016	0.432194203357955	0.265871384139518	0.357259133629695	0.156048449800648	0.559223367355214	0.421535390022722	0.538726567981119	0.00279541760312686	0.507258832652521	0.622313541096985	0.442083974500352	0.555458128201958	0.608009946614602	0.498650305741431	0.521997630020478	0.180446042493477	0.814708305323527	0.325853030474544	0.125525290847496	0.857479946109041	0.591797784618844	0.384075969704319	0.329877370021605	0.284704362410226	0.027867932696061	0.179154359366465	0.540476181558395	0.466047692445488	0.678938904660605	0.345400549452828	0.30240615346082	0.735129297249216	1.04064113711695	0.669537534642911	0.381803703075683	0.543778859791893	0.323796625427543	0.502006777716451	0.223528962237756	0.804743785094325	0.015092160189683	0.270225989659055	0.301846979411463	0.535113544281038	0.55693951323016	0.309339849423606	0.455624853492998	0.291361220532949	0.318162167319574	0.176616906351514	0.0618894736173311	-0.0428161240393423	1.75681223211401	0.602655000990125	0.608558669570763	0.434035405831148	0.342196618621412	0.141361597466993	0.403398114632649
NPAS1	0.358163811018983	1.07473416771313	-0.464738505572398	-0.173028188263791	0.945883287601385	-0.508835723514435	1.00236041129393	0.780196895325483	0.713210432549635	1.06311578463919	0.117650048004573	1.34033501568456	-0.486432621062092	0.400684363677053	0.321929256791293	1.25967716747559	0.919755341608802	1.15646568263375	1.1368895486245	0.632933093717171	0.322386665414053	0.0668437743185673	0.471153671883234	1.54599100567167	0.476645800632839	0.888607358862912	-0.19897369863769	1.19415066797502	1.27731049176564	-0.673585595504353	1.37929313017023	0.844131537131426	0.816715559019069	1.0740240087846	0.98269295807896	0.262177725602501	0.108582907299668	0.333443577246571	0.948627303853513	0.88592096391367	0.147996344452702	0.83795451799485	0.752090949378232	-0.145306001747954	0.584357742302686	0.880533979675053	1.19828662826354	0.0871950290700688	0.857560938322295	-0.254035280523478	-0.789357859079134	-0.36901673026321	0.141562732274	0.564605621736809	-0.205594802228454	0.452306251215646	-1.09025428890742	0.644039480379425	0.200432988571927	1.42647591441821	-0.381187526296739	0.0737882427613129	-0.456200977314604	-0.837354377414646	0.104035338875855	0.332806237365705	0.883509312259556	0.584714596185888	1.52226182300291	-0.511387660348384	0.622753803609253	1.24330958376297	0.290409584924213	0.738876260100161	1.16699351955623	-0.12127990210114	0.572498945965957	1.24948188508225	-0.655411398102969	0.732561382994592	-0.257304158735846	0.986067404655718	1.01313578361084	-1.15755350197926	0.842116342226291	-0.790367106785074	1.14336917680988	0.0884727873237047	1.69708980810559	0.749671077315059	0.894297723641337	0.37201807208422	0.289932881684013	1.320762470042	1.144898485231	0.613555133406244	1.43596444088339	-0.0599117653980095	0.0111229904527203	0.00669400226890335	1.72928320633262	0.713052957390881	0.203616186815384	-0.24770344361428	0.0229194482072272	1.0427564341585	1.08495195437152	0.886522283268056	-0.347935314016083
NPAS2	-1.65694912336701	-1.34192441625039	-2.25343650237906	-1.27324478010761	-1.72494087776805	-2.28391498587271	-0.994608918138453	-1.24120569804694	-0.9078159842458	-1.42013002001914	-1.79125685994556	-1.51344522434564	-1.63610683496274	-1.78443307560169	-1.50714587829681	-0.919220520150718	-1.63016921094242	-1.49260222800442	-0.599557730023843	-0.946583257127558	-1.67027525750457	-2.04822114640889	-1.52081700275675	-0.818043836752002	-1.8650075448536	-1.33469707044269	-2.55201750202177	-0.61519476505882	-1.47143350662874	-2.0308036843436	-1.29141004082602	-1.22356774619632	-1.11894184131666	-1.60945492163893	-1.22098824769059	-1.81911914964531	-1.61291091747482	-1.76203875052427	-1.12110851553353	-1.19473498622368	-1.43795805987448	-0.795193379798192	-1.81759950359288	-2.08039342243432	-1.89993869920494	-1.75781546687093	-1.05545900914004	-1.8849800244675	-1.95488563321511	-2.38052703265619	-2.42053495580692	-2.10007334876077	-1.81529619267931	-1.63459777150749	-1.91096980321289	-1.20423893165352	-2.40927894550771	-1.33575272778496	-1.47000801396314	-1.33966718819216	-2.28598463108388	-2.19585313010126	-2.31747021600781	-2.69722988910967	-1.65160822954288	-1.70966855058615	-1.04084823437828	-0.645827638565027	-0.996213874162857	-1.7315546127739	-1.90631078071768	-1.37110447836124	-1.52224628299564	-1.16123385094905	-1.4400543733463	-1.70403181248835	-1.93266334292183	-1.15880329394094	-2.06853014044229	-1.30580746632186	-1.47721630115722	-1.3213768171745	-1.45712692671776	-1.99594994102661	-1.24956592190922	-2.26294307166668	-0.974561788248721	-1.47671168790832	-0.459796376223288	-1.80311389095041	-1.05724396028855	-1.4587592368434	-1.72002140372003	-0.967071657646464	-1.46209200924156	-1.44128169025006	-0.874086011569353	-1.19682889574518	-1.79446667308696	-1.54886607075558	-0.623983169408304	-0.899245613472469	-0.859296429157516	-1.21321680278563	-2.2734153642844	-1.43143578624894	-1.21658083474993	-0.779639742968489	-2.29450876571027
NPAS3	-1.75407756425127	-1.12207590867958	-0.293965499137451	-0.671436892550214	-1.41015109267573	-0.645988455920982	-1.51784843848947	-1.12510535125628	-1.29355759205253	-1.31106848341254	-1.26933872784551	-1.25737257725792	-0.807833312986827	-1.11999170337109	-1.00854667885185	-1.8486941272051	-1.81699895804396	-0.850507810507386	-1.73037223158165	-1.50076079681829	-2.02106241813854	-1.0902310924184	-0.564240189807755	-1.5270590416786	-0.466573422610331	-1.26422366079295	-0.832434045395627	-1.76529141934138	-1.47187921326361	-0.682235662608429	-1.01540547836703	-1.16171916479158	-1.8360035703069	-1.6543562122256	-1.75049412585091	-0.964208703906443	-1.11310028393427	-1.19110791089349	-1.72537446647135	-1.57068469643917	-0.235451465349994	-0.425751516046624	-2.02706241127525	-0.88074228600643	-1.25419466211123	-1.4378515427421	-1.85384599298184	-0.956197039081023	-0.911831209905584	-1.43091410412613	-0.515548857556121	-1.23074246119449	-1.62440927760765	-1.49099852456442	-1.23355233135644	-1.22896414136697	-0.272034415641872	-2.07097477398094	-1.95862235923796	-0.791097669335403	-1.12842313318039	-1.43157379267625	-0.746604200699747	-0.555330312159756	-1.69648250471589	-0.966637739133372	-0.826124776263396	-0.802664740028174	-0.898414631745829	-0.46425539103908	-1.59266041049458	-2.07465906629657	-1.34811668469814	-0.984688458380445	-2.16688191014621	-1.07411273851363	-1.42360231818904	-1.40862911839127	0.247519195490425	-1.82729956701099	-1.02643968897425	-1.32223471844925	-0.874825276087556	-1.0044946028364	-1.75632471596166	-0.225289351887954	-1.621077695129	-0.725440481989896	-2.13814042354937	-1.43442475331472	-1.21810575436368	-2.0285135098631	-1.00080070419089	-1.80391096021925	-1.44170308486513	-0.879394521508749	-2.07837838210244	-0.882034993888749	-1.48964903077459	-1.56687615341328	-1.95602580034132	-1.43552283488255	-1.74902701660304	0.412271496201296	-1.07194637310144	-1.30440621258478	-1.75675905760349	-1.8152553240664	-0.366635284476463
NPAS4	0.449098738479936	1.09282645707984	2.57374958691952	2.2053705208314	1.21393615017246	1.65880087211013	0.85193682694882	2.10270976051001	1.55727022499541	1.1881332236912	0.739424893906619	1.16322987506286	0.728280759109263	1.13260884863205	1.22659648391514	0.738785956951331	0.855388935158079	1.53221738327119	0.600973621485262	1.20650645086016	0.0930137007421098	0.853851826373451	2.15516624977427	1.05382462146634	1.60239944614958	0.788972603032018	1.33414296229589	0.837728225366245	1.06020769851024	1.02770862702338	0.676575590864649	0.887654332678382	0.65242931154436	1.10270984264892	0.276707780784909	1.37205702052526	1.20384136306044	0.892647058199556	0.709572910337209	1.60568820952986	1.78797377950551	1.36156382171838	0.615599949528877	2.92714212599519	0.969655902696983	0.685925715657543	0.205072242078233	2.02705752868513	1.08258146646248	0.623809373783889	1.18560555012462	0.975061054323576	0.495296218760452	0.966811826030929	0.822427883802514	0.706798238775188	1.6214700846566	0.765416411957923	0.27826134876448	1.31281145876644	1.16814922768828	0.68412381793857	1.95512377936812	1.19098590357302	0.890170561827563	1.69531136311055	0.95984168887143	1.64621787083639	2.36378205426465	2.65297257159097	0.783105075146282	0.61006489129622	2.6194769301544	1.32202361946258	0.927115483622949	1.0725796242299	1.00785867262823	1.83475569988138	2.53988568077661	0.328713276152143	0.859863519645699	2.06199028458575	1.27337415628948	-0.0561869271549463	0.880137145041672	1.14089652951746	1.09683679735995	1.37841176489061	0.738309364385219	1.95432001636852	0.652062808552537	0.383719573723994	0.373846117352143	0.822044820259718	0.98405295846618	1.16759930162297	0.693685017658977	1.22416927149521	0.692333956595182	0.926192974077873	0.773678008494122	0.681993583290909	0.93702232826301	1.07925573646841	1.18138635127392	1.12235653296932	1.0111744289242	0.519881691241625	1.18843764028716
NR0B1	-2.23059473234531	-2.33998238763351	-2.11210414604805	-2.20566169675297	-2.35416764683524	-2.41101555330986	-1.9874957358319	-3.2525391927321	-3.10591130026835	-2.25258022199687	-2.22746365512162	-2.80720000464211	-2.12641558908507	-3.37292619826891	-2.17440150692963	-2.85744572429109	-2.30644423181752	-2.18289081886544	-2.7543949390556	-3.2459957151425	-2.15935430940029	-3.24839935637539	-3.17362987607924	-3.21624515921049	-1.39702730166661	-2.37086749468218	-2.01582774620679	-2.47309278297726	-2.27823449182277	-2.10235688255632	-3.5898760706825	-2.51351918143047	-1.87901456837363	-3.22935599528138	-2.03492423714171	-2.79908584869589	-3.11464482570688	-2.19975093811049	-2.54030825131877	-2.89436493196857	-3.03856101353313	-3.2519031271797	-2.32166228236853	-2.64603307919101	-2.85225291275371	-2.6580171397496	-2.95786483642423	-2.47147701237363	-3.20231141284325	-2.52620942686191	-2.09197295920797	-2.26940486145149	-2.31539502471807	-3.11039545789901	-2.24458660225106	-3.65929821817905	-2.31644081523466	-2.03654183238658	-2.24776172204266	-2.56623941898431	-2.99770126406586	-1.93806120114939	-2.34747476269952	-1.97552087081547	-2.29382561539321	-2.97863965464658	-3.64589144903326	-2.90249675516677	-2.28524847737378	-2.37064953978561	-2.6742756120763	-2.18678907648781	-2.3495476627378	-3.52465415805199	-1.9986032579329	-2.00709219487121	-2.89522056414298	-3.09431693404351	-1.88502295653959	-2.34640416368033	-2.67607828003162	-2.56633565204941	-2.4297412409459	-0.381009678605062	-1.83070222255988	-1.89315780755485	-2.50225239263832	-2.74600320307818	-2.71248568895823	-2.40957852208745	-1.92503967333858	-2.2178500312611	-2.88728771305346	-2.60862927668397	-2.59807464837103	-2.64224924695366	-2.48230396546627	-2.75615224609655	-2.34249975378954	-2.18353499125843	-2.67547485835229	-2.35617306986339	-2.10059389229333	-2.87516326309076	-2.10599721732543	-2.88479328933667	-2.91070567467634	-2.77387064863862	-2.11078342190038
NR1D1	0.964374191452829	1.72369406958233	0.869749621833176	1.68592360844279	1.47767471761646	0.268399834864459	2.24495512170375	1.8313109687665	1.67109523100931	1.66662241745287	1.34057752305092	2.09052843084837	0.707486408182152	1.00764995883587	1.60765539764067	1.49928183562352	1.69961444416936	0.873505264588441	1.90388727946854	2.03170935417847	0.974111297024618	0.820829161779526	1.83059198754799	2.22194958540737	1.2267220437862	1.78923764438619	0.714632392772413	1.75099792648353	1.93025697713713	0.878760411011609	2.00501088708627	1.21521536702681	1.44225589186336	1.56304118041121	0.866576208456653	1.22189415656551	1.87398570036163	1.17128160658655	1.74698652759554	1.81393339658518	1.36350251776597	1.6386699168255	1.09284065171984	1.25351646914868	1.00505328857647	1.16482313860945	1.98153190349162	1.42408227325922	1.10745607021308	0.540942916264	0.597977293772347	0.435626833858566	1.20092672335651	1.22033544441068	1.31991270345724	1.73760511059093	0.387740836585488	1.3127321753219	1.41494824751969	1.81425134135871	1.00161115044462	1.19045627056401	0.969674853361704	0.339667153595197	1.17996118953121	1.43919378350399	1.29563304691144	1.33477507656828	2.18616323970305	0.834417289388529	0.856237090939061	1.23284692735863	1.83816558671149	1.86315570905243	1.13475037119993	0.950635256580044	1.67569532603706	2.29630826308461	0.824081868345691	1.2160305242645	1.16602285260944	2.05685968678394	2.09014572103895	-0.281582309860311	1.11702522180044	0.343140198407607	1.56356739044905	1.84081562285623	1.87745015008211	1.51034855327456	0.497972856918979	0.965702997720578	0.547115648926043	2.02240028390626	1.55548835436908	1.32780872578861	1.83408278296396	1.65922874949699	1.09685601757156	1.37958871934258	2.62861345751915	0.890355953586625	1.50672962114028	0.521226676926805	0.890141093617745	1.6117553946147	2.13383914926484	1.80260460252711	0.465516600831127
NR1D2	-2.64801423128422	-0.574420814005787	-2.06888987880109	-2.13430926287703	-1.70422348970616	-2.07726524980213	-2.02915454207107	-1.7666595662276	-0.368010409555112	-0.98434760150802	-2.23463131243892	-0.724486805764982	-1.5246715987664	-0.795475646902296	-1.7385163282468	-2.06812380658313	-2.33942945651658	0.00925931740655134	-1.43735754262453	-2.18616498360253	-2.54339772136267	-1.89559686778723	-1.4643571379829	-0.547999853056326	-1.05854862269827	-1.35743523450514	-2.25980931882481	-0.687271432834255	-1.27571693111964	-1.88928716654249	-1.52779849431667	-1.53736058806189	-2.25618289956	-1.95251809117307	-0.715660497843256	-1.77480847928302	-2.04466447486842	-2.31073043745691	-1.96878477621286	-1.97786368670737	-0.853638917976588	-0.73941883888553	-2.28725814437509	-2.01838913209703	-1.81220219470432	-0.365994477000411	-0.895402716460833	-2.06324563486582	-1.32936255642042	-2.08437218417308	-1.96591224013466	-2.29364750491566	-2.14289685749852	-2.63379104687664	-2.08063496772277	-1.49077347299848	-1.751917804279	-2.25301207917978	-2.21072567984762	0.241091536914524	-2.40448310216331	-2.16800003023451	-2.10848259480231	-1.89049906767203	-2.58377907244767	-2.23814098123977	-0.369968892506229	-1.13293800673145	-0.932490591179277	-1.62438501104858	-2.25674255033043	-1.09375406187708	-2.10177327905226	-1.81395137042751	-2.3218313975338	-2.30770587622656	-1.80354091836519	-1.21960949213193	-1.47967395422403	-1.87969812567429	-2.02114741360116	-2.20108587002454	-0.494403515129371	-0.804403167140971	-1.71903181399766	-2.36286445873981	-1.73583215124002	-1.95714408428421	-1.30205129121231	-2.10410091568037	-0.458774572968459	-2.61619745774954	-1.25246845540676	-1.8119085952963	-2.02879899044345	-1.29878603515271	-1.39240941314369	-1.86727338309356	-2.56298589849142	-2.71816233588496	-0.950023622936837	0.348454282374616	-2.07342066046627	-0.658273971007586	-2.03853616664465	-0.930587683032658	-2.14064240049402	-1.66359583095048	-1.78319034250698
NR1H2	-1.08355725916043	-1.3700100588938	-0.934750130043227	-1.32728647360819	-1.17051938963363	-1.35413258838991	-0.555009778506959	-1.00500236138938	-0.709690916619585	-0.27671275168704	-1.83428377475065	-0.643204123484294	-1.44128224387059	-0.91644878427851	-0.639237121465209	-1.10897819426882	-1.28870239556589	-0.310167074171768	-1.61210488021955	-1.17858336146469	-1.3536459852377	-1.0630915484308	-0.826030800635015	-1.60730971242778	-0.52647736262435	-0.696587163599549	-1.01682073107112	-0.357125195568949	-1.09417041368308	-1.58730558460692	-0.752270594389116	-0.971251463950055	-0.918632413659872	-0.669044463639173	-1.67920092811982	-1.07233586425871	-1.41335733889104	-1.00071619911567	-1.15017874055492	-1.03054677266534	-1.1560684074014	-1.54611167282998	-1.20302345752055	-1.59905447508879	-1.26223923769218	-0.920802652819453	-0.634466235230252	-1.09910394842321	-1.32342024043881	-1.43881274048999	-0.645323165761371	-1.47861263442035	-1.43371016860912	-0.946617300103665	-1.63116134855979	-0.991956607910844	-0.804941629737479	-0.964708681198095	-1.71589506167552	-0.885939689309779	-1.36245293162664	-1.95512361584133	-1.18643525865429	-0.53122798939578	-1.02827531277817	-0.277073747673595	-1.31231693228259	-0.888628971096852	-0.536909010286299	-0.94126167617026	-0.431341786517368	-0.50237650348704	-0.526351029137942	-0.280670876536837	-0.485660699171254	-0.254463172091388	-1.41862438279436	-1.65469929940217	-0.950775191455831	-1.14482757591037	-0.694949646299998	-0.588838475475707	-1.12985915005558	-0.396510789332348	-0.376466548455522	-0.532095588904316	-0.828622421963804	-0.976024545804422	-0.656257082489131	-0.690099612644967	-1.13158485206695	-0.881687264452599	-0.869943101029618	-0.991001701455198	-0.642051005820219	-1.60233897930776	-0.661371223882891	-0.912460012126081	-0.704423311256709	-0.98874223983108	-0.586876053606546	-2.13753684420948	-1.43704049837201	-1.83148249229821	-0.610250947888592	-1.16434563936636	-0.576765923113683	-1.01627223946953	-1.38867098873494
NR1H3	0.645953827785966	-0.366469285569252	1.31243593449883	1.06636407822628	0.620270946373163	1.06611909576799	0.387216927093281	0.441385397640346	0.377356453488262	0.615864087014234	1.0937736381136	0.53740357311969	0.694810406132942	0.943191857881488	0.940507001310427	-0.116977645303742	0.308011188540071	0.330866278222167	-0.205098044926133	0.617919830885805	0.747415619862092	1.04028782735385	0.72549783728703	-0.118115036475922	1.42962663639039	0.177162955600396	1.27092493827497	0.136973560578688	0.478647157781333	1.43314688182366	-0.101406197939022	0.00133725416487624	0.508419631330484	0.365001232368907	-0.570464769572596	0.9115101144594	0.703938682742666	1.0960712940031	-0.0990341796098718	0.427307128764817	0.779159352377984	0.0237884245851699	0.306696334137628	1.18360342464415	0.636450828867282	0.961688383530661	0.423025318478511	1.0535328568666	0.48290393167101	1.5411767342528	1.6840443122813	1.44174148303216	0.901240194899186	0.570715895729415	1.16723742401089	0.648048036744631	1.67058049491889	0.439215831040545	0.709374339167971	0.230038546754323	1.37023948929081	0.988616978088665	1.55537379060711	1.68263684180457	1.35226269438238	0.828243691299148	0.14639948841389	0.73754353095246	-0.101973762924624	1.22365918248831	0.974768063648267	0.403949729971795	1.24593442095686	0.272112664626169	0.253871590232678	1.23154741226494	0.634841685515461	0.327114145191378	1.44377693804789	0.45932302041547	1.33793181997751	0.297631914687107	0.958219908167204	1.45606248331361	0.370037985429262	1.55140091548542	0.145852930045515	0.8183371526306	-0.338084844440206	1.19076290443356	-0.0485842872727658	0.689498559684844	1.15703760914167	0.252241754409094	0.344822740960471	0.483051333885733	0.461600786696952	0.686360995013169	1.0501999192668	0.9995249031201	-0.161329485005481	-0.344192190741435	0.650110543830479	0.306966461239298	1.21659646359825	0.69912485522766	0.164353120234931	-0.241657021692338	1.28071306156844
NR1H4	-3.25163975029044	-2.66422252132997	-3.51254612387853	-3.48912971766113	-3.61904753212819	-3.33762892517049	-2.97645199589168	-3.04081310357615	-2.40243428949291	-2.7012908756168	-3.56422081980381	-2.96610416340413	-2.40407603084484	-3.0766574509075	-3.03268571971947	-3.05836224398209	-3.3379372243439	-1.66424030828021	-2.76717978647136	-3.44040093959599	-2.67508734702653	-3.28933951728809	-3.56809448114885	-2.65965312466139	-2.98563451546069	-2.74690688683699	-3.52911372817536	-2.45001741366112	-3.00889149614551	-3.16887027912648	-2.73392925174187	-3.14708715567709	-3.230702383971	-3.36946397202933	-2.36124376525001	-3.71221060074391	-3.35424374410035	-3.63626959194439	-3.04319000767897	-3.48381432928541	-2.71999651439255	-2.64168569034243	-3.01555985917652	-3.74236511162055	-3.09089132316161	-2.76595902658438	-2.38487320193532	-3.74477849726016	-3.26887799202839	-2.99137596179534	-3.13330293679688	-3.46587493209488	-2.94808776994371	-3.48186484521215	-3.36035565175058	-2.89790228035297	-3.3502430960842	-2.87062640501019	-2.86991087562575	-2.3777767435346	-3.59620757240937	-2.90897820315244	-3.60289529303876	-3.33075826811121	-3.55592271470082	-3.46955886919102	-2.96229106892916	-2.74227853689522	-2.8288908289016	-3.35073338685384	-3.48238348410295	-2.94997883126832	-3.60412114054894	-3.28196755377911	-3.02038479353889	-3.44939367995214	-3.26347590747698	-3.43158463953131	-3.17407997644203	-2.88652929691803	-3.46526784276372	-3.59590934561221	-2.96037868058869	-0.395582770839235	-3.08585491588852	-3.02942543962732	-3.00675463633883	-3.52610716289413	-2.80049268302762	-3.63851121482521	-1.97510035638673	-2.71554596316913	-2.55042305202315	-3.01951208846881	-3.40100388845032	-3.25191730707403	-2.58231286790601	-3.45320982539145	-3.31887679816726	-3.37051446827361	-2.64268581435446	-2.28239812862107	-2.99850966970661	-2.36841815291139	-3.70571673113885	-2.71451166518759	-3.28564497366563	-2.66412544576991	-3.27910306334476
NR1I2	-1.84166801603801	-0.941565959661797	-1.27118962866328	-1.23756618879107	-1.72799466952216	-1.42060411955443	-1.30706137367957	-1.01203734444829	-0.632831349447195	-0.694956663994014	-1.15701999060816	-0.939579533929604	-1.0122214006801	-0.796868731696103	-0.863961214113419	-1.58482018930584	-1.74021037975973	-1.20731330601225	-0.88004067563918	-1.27908252896286	-1.32567598815564	-0.908090368317333	-0.663417657402232	-0.717768071967503	-0.23840838326539	-0.848455087107367	-1.42135800696547	-0.464549327338019	-0.923066500341094	-0.726872678339893	-1.49110818116858	-1.70665567320452	-1.09355957400399	-1.67962739045796	-0.276779100431939	-1.21268623962295	-1.20431955749079	-1.26712077139593	-1.70104164909059	-1.71626661213331	-0.101704558490324	-0.618807855238525	-1.78716957106306	-1.48924983339612	-0.874376452179611	-0.636875108668778	-0.722787157590825	-1.52748730657671	-1.03822327904086	-1.07917382604313	-1.07331437481657	-1.5971861356812	-1.26112892560688	-1.8890310205622	-1.0992122117997	-0.51798882882445	-0.764171631259617	-1.7143742204526	-1.34652879506315	-0.13593936526918	-1.34828847946469	-0.964145526655872	-0.781645287481219	-1.0487672351541	-1.26637639222975	-1.43651586893801	-0.849712795602978	-1.77997350701993	-1.05382068054816	-0.849266274771324	-1.29299515943717	-1.56038169042422	-1.14842397944165	-1.51622883659507	-1.68309965414925	-1.31911099995317	-0.952868659107736	-1.17352906749291	-0.645303538193985	-1.71803222662237	-0.935655665976328	-1.59388579376629	-1.13357677791659	0.23051108283824	-1.45923014646358	-0.942462333539241	-1.57288615302812	-1.40926421704251	-1.34411031313692	-1.38474023557617	-1.09021185950149	-1.55122226036674	-0.740904560183523	-1.40180647681979	-1.59207565983836	-1.28621591517454	-1.69078020868692	-1.1370697994455	-1.35666821589439	-1.67986727472533	-1.19547495035286	-0.688385624260929	-0.950466281078654	-0.939356805267817	-0.852187165619794	-0.900133450586049	-1.47782447341258	-1.37314925996361	-0.60413381879506
